userid,name,age,dob_day,dob_year,dob_month,ingredients,gender,methods,weight,food_tag,cooktime,preptime,servingsize,tagname/taste,mood,alcoholic,receipes_liked,likes,searchids,sharesbyyou,sharestoyou,signuplocation,latitude,longitude,tags_counts,video_id,likedvideo,seasons,marital status,time of day,week day,types of food
18669395,Solomon Passy,54,28,1966,12,,Female,Steaming,Overweight,Suffer,30,40,4,Pungent,Lonely,No, the food was great but not the best I have eaten. The sizzler was served hot and fresh but did not taste that amazing. The cheese stick was cold and tasted okish. Overall not that great of an experience but if u have no other option this place is just fine. The ambience was also not that beautiful just decent. The service was great. Overall a pretty good experience and would not mind coming back. Pricing was also not high and would not leave a hole in your pocket.\n\nOverall rating - 3.6/5\nFood - 3/5\nAmbience - 3.8/5\nPrice - 4/5\nService - 4/5'),,, the food was great but not the best I have eaten. The sizzler was served hot and fresh but did not taste that amazing. The cheese stick was cold and tasted okish. Overall not that great of an experience but if u have no other option this place is just fine. The ambience was also not that beautiful just decent. The service was great. Overall a pretty good experience and would not mind coming back. Pricing was also not high and would not leave a hole in your pocket.\n\nOverall rating - 3.6/5\nFood - 3/5\nAmbience - 3.8/5\nPrice - 4/5\nService - 4/5'), the food was great but not the best I have eaten. The sizzler was served hot and fresh but did not taste that amazing. The cheese stick was cold and tasted okish. Overall not that great of an experience but if u have no other option this place is just fine. The ambience was also not that beautiful just decent. The service was great. Overall a pretty good experience and would not mind coming back. Pricing was also not high and would not leave a hole in your pocket.\n\nOverall rating - 3.6/5\nFood - 3/5\nAmbience - 3.8/5\nPrice - 4/5\nService - 4/5'),,,,,,,,,,,
18666906,Solomon Schechter,19,15,2001,1,,Female,Steaming,Overweight,Tiffin,50,60,2,Bitter,Happy,No,"Burgers, Spinach Pizza, Butter Chicken Pizza, Chicken Bbq Burger, Tiramisu, Ferrero Rocher, Brownie Shake",,,"Burgers, Spinach Pizza, Butter Chicken Pizza, Chicken Bbq Burger, Tiramisu, Ferrero Rocher, Brownie Shake","Burgers, Spinach Pizza, Butter Chicken Pizza, Chicken Bbq Burger, Tiramisu, Ferrero Rocher, Brownie Shake",,,,,,,,,,,
18666883,Solomon Zeitlin,28,27,1992,5,,Male,Grilling,Underweight,Tiffin,10,14,2,Sweet,Ominous,No, ('Rated 5.0',,, ('Rated 5.0', ('Rated 5.0',,,,,,,,,,,
18664044,Sonia,59,11,1961,4,,Female,Grilling,Normal,Dinner,50,59,2,Astringent,Angry,No,"Salad, Salads, Peri Peri Chicken, Broccoli Soup, Burgers, Steak, Brownie",,,"Salad, Salads, Peri Peri Chicken, Broccoli Soup, Burgers, Steak, Brownie","Salad, Salads, Peri Peri Chicken, Broccoli Soup, Burgers, Steak, Brownie",,,,,,,,,,,
18661500,Sonia Ganassi,19,6,2001,3,,Male,Baking,Normal,Dinner,30,32,2,Salty,Lonely,No,"Beef Steak, Custard, Burgers, Beef Stroganoff, Salad, Sandwich, Sandwiches",,,"Beef Steak, Custard, Burgers, Beef Stroganoff, Salad, Sandwich, Sandwiches","Beef Steak, Custard, Burgers, Beef Stroganoff, Salad, Sandwich, Sandwiches",,,,,,,,,,,
18668054,Sonia Sotomayor,60,2,1960,2,,Female,Grilling,Overweight,Breakfast,30,39,3,Pungent,Ominous,Yes,"Mocktails, Coffee, Salad, Barbecue Chicken Wings, Pizza, Meat Balls, Hot Chocolate",,,"Mocktails, Coffee, Salad, Barbecue Chicken Wings, Pizza, Meat Balls, Hot Chocolate","Mocktails, Coffee, Salad, Barbecue Chicken Wings, Pizza, Meat Balls, Hot Chocolate",,,,,,,,,,,
18663282,Sonny Shroyer,49,16,1971,3,,Male,Poaching,Overweight,Lunch,50,52,3,Salty,Stress,Yes, Food and the best Coffee ever!\n\n?Ambiance:\nIt's a very cute place with seating in the garden. Very cozy and nice.\n\n? What I loved:\n? Cornflakes,,, Food and the best Coffee ever!\n\n?Ambiance:\nIt's a very cute place with seating in the garden. Very cozy and nice.\n\n? What I loved:\n? Cornflakes, Food and the best Coffee ever!\n\n?Ambiance:\nIt's a very cute place with seating in the garden. Very cozy and nice.\n\n? What I loved:\n? Cornflakes,,,,,,,,,,,
18668920,Sons of the San Joaquin,28,27,1992,11,,Male,Broiling,Underweight,Dinner,50,56,2,Salty,Angry,Yes,"Paneer Peri Peri, Pancakes, Fajitas, Sweet Crepe, Peri Peri Chicken, Chicken Breast, Nutella Crepe",,,"Paneer Peri Peri, Pancakes, Fajitas, Sweet Crepe, Peri Peri Chicken, Chicken Breast, Nutella Crepe","Paneer Peri Peri, Pancakes, Fajitas, Sweet Crepe, Peri Peri Chicken, Chicken Breast, Nutella Crepe",,,,,,,,,,,
18662196,Sophia Loren,67,9,1953,1,,Female,Steaming,Underweight,Lunch,15,24,3,Bitter,party,No,"Pizza, Healthy Breakfast, Momos, Enchiladas, Aloo Papdi Chaat, Coffee, Tea",,,"Pizza, Healthy Breakfast, Momos, Enchiladas, Aloo Papdi Chaat, Coffee, Tea","Pizza, Healthy Breakfast, Momos, Enchiladas, Aloo Papdi Chaat, Coffee, Tea",,,,,,,,,,,
18670972,Sophie Okonedo,62,2,1958,11,,Female,Simmering,Overweight,Suffer,10,14,4,Sour,Boredom,Yes, a unique addition to give a twisting taste to the item.\n\nFresh fruit pancakes with Fresh house jam-\nPancakes being my favorite,,, a unique addition to give a twisting taste to the item.\n\nFresh fruit pancakes with Fresh house jam-\nPancakes being my favorite, a unique addition to give a twisting taste to the item.\n\nFresh fruit pancakes with Fresh house jam-\nPancakes being my favorite,,,,,,,,,,,
18665634,Sophie Tucker,28,28,1992,2,,Male,Poaching,Underweight,Tiffin,25,27,2,Bitter,Sadness,No,"Salads, Healthy Breakfast, Quinoa Salad, Frittata, Pancakes, Smoothie Chocolate, Wheat Roll",,,"Salads, Healthy Breakfast, Quinoa Salad, Frittata, Pancakes, Smoothie Chocolate, Wheat Roll","Salads, Healthy Breakfast, Quinoa Salad, Frittata, Pancakes, Smoothie Chocolate, Wheat Roll",,,,,,,,,,,
18664957,Søren Nystrøm Rasted ,41,5,1979,3,,Male,Baking,Normal,Lunch,15,25,3,Bitter,Boredom,Yes, and worth every penny. The staff was courteous and prompt.'),,, and worth every penny. The staff was courteous and prompt.'), and worth every penny. The staff was courteous and prompt.'),,,,,,,,,,,
18669828,Sorrell Booke,54,5,1966,6,,Female,Grilling,Overweight,Suffer,5,8,2,Sweet,Happy,No,,,,,,,,,,,,,,,,
18664069,Soundwave,47,24,1973,2,,Female,Grilling,Underweight,Dinner,25,34,1,Sour,Ominous,Yes,"Sandwiches, Pasta, Pizza",,,"Sandwiches, Pasta, Pizza","Sandwiches, Pasta, Pizza",,,,,,,,,,,
18669576,Soupy Sales,8,6,2012,9,,Female,Poaching,Overweight,Suffer,30,37,2,Bitter,party,Yes,"Coffee, Pasta, Salads, Tiramisu, Pizza, Waffles, Pancakes",,,"Coffee, Pasta, Salads, Tiramisu, Pizza, Waffles, Pancakes","Coffee, Pasta, Salads, Tiramisu, Pizza, Waffles, Pancakes",,,,,,,,,,,
18661029,Speed Buggy,65,28,1955,2,,Male,Frying,Overweight,Suffer,40,50,2,Sweet,Lonely,No,"Pancakes, Waffles, Bbq Sandwich, Mushroom Ragout, Big Breakfast, Nutella Waffle, Omelette",,,"Pancakes, Waffles, Bbq Sandwich, Mushroom Ragout, Big Breakfast, Nutella Waffle, Omelette","Pancakes, Waffles, Bbq Sandwich, Mushroom Ragout, Big Breakfast, Nutella Waffle, Omelette",,,,,,,,,,,
18670080,Speed Racer,13,27,2007,8,,Male,Roasting,Overweight,Breakfast,50,54,1,Pungent,Lonely,Yes," but it's definitely worth it. #breakfastDoneRight"""")",,," but it's definitely worth it. #breakfastDoneRight"""")"," but it's definitely worth it. #breakfastDoneRight"""")",,,,,,,,,,,
18662474,Spencer Dryden of Jefferson Airplane,65,21,1955,10,,Male,Broiling,Underweight,Suffer,25,32,4,Sweet,Sadness,Yes,"Pan Cake, Nutella Pancakes",,,"Pan Cake, Nutella Pancakes","Pan Cake, Nutella Pancakes",,,,,,,,,,,
18662215,Spencer Raymond,72,27,1948,2,,Female,Simmering,Underweight,Tiffin,35,38,3,Salty,Angry,Yes, white and milk chocolate ,,, white and milk chocolate , white and milk chocolate ,,,,,,,,,,,
18665753,Spencer Tracy,63,13,1957,8,,Male,Frying,Normal,Breakfast,60,62,2,Salty,Calm,No,"Hot Chocolate, Coffee Hazelnut, Caramel Frappuccino, Cappuccino, Mocha Frappuccino, Java Chip Frappuccino, Sandwiches",,,"Hot Chocolate, Coffee Hazelnut, Caramel Frappuccino, Cappuccino, Mocha Frappuccino, Java Chip Frappuccino, Sandwiches","Hot Chocolate, Coffee Hazelnut, Caramel Frappuccino, Cappuccino, Mocha Frappuccino, Java Chip Frappuccino, Sandwiches",,,,,,,,,,,
18668897,Spider Man,63,18,1957,11,,Male,Steaming,Underweight,Tiffin,20,28,3,Salty,Calm,Yes,"Pasta, Coffee, Buffalo Chicken Wings, Caesar Salad, Cheesy Fries, Mojito, Salads",,,"Pasta, Coffee, Buffalo Chicken Wings, Caesar Salad, Cheesy Fries, Mojito, Salads","Pasta, Coffee, Buffalo Chicken Wings, Caesar Salad, Cheesy Fries, Mojito, Salads",,,,,,,,,,,
18661589,Spider Pork,34,21,1986,8,,Female,Broiling,Underweight,Lunch,15,23,3,Astringent,Sadness,Yes,"Sandwiches, Pizza, Burgers, Chicken Wings, Steak, Fries, Noodles",,,"Sandwiches, Pizza, Burgers, Chicken Wings, Steak, Fries, Noodles","Sandwiches, Pizza, Burgers, Chicken Wings, Steak, Fries, Noodles",,,,,,,,,,,
18664935,Spider-Man,76,27,1944,6,,Female,Broiling,Normal,Suffer,55,60,1,Sour,Sadness,No,"Coffee, Burgers, Pasta, Sandwiches, Mudcake, Chicken Burger, Pizza",,,"Coffee, Burgers, Pasta, Sandwiches, Mudcake, Chicken Burger, Pizza","Coffee, Burgers, Pasta, Sandwiches, Mudcake, Chicken Burger, Pizza",,,,,,,,,,,
18669035,Spike Jonze,24,26,1996,7,,Female,Roasting,Overweight,Tiffin,5,14,1,Astringent,Calm,Yes,"Salads, Chicken Sandwich, Brownie, Spaghetti, Arugula Salad, Cheesecake, Cheese Chilli Toast",,,"Salads, Chicken Sandwich, Brownie, Spaghetti, Arugula Salad, Cheesecake, Cheese Chilli Toast","Salads, Chicken Sandwich, Brownie, Spaghetti, Arugula Salad, Cheesecake, Cheese Chilli Toast",,,,,,,,,,,
18667066,Spike Lee,69,20,1951,3,,Female,Frying,Overweight,Lunch,30,33,4,Salty,Stress,Yes,"Nachos, Fries, Pasta, Sizzler Brownie, Masala Chai, Pizza, Burgers",,,"Nachos, Fries, Pasta, Sizzler Brownie, Masala Chai, Pizza, Burgers","Nachos, Fries, Pasta, Sizzler Brownie, Masala Chai, Pizza, Burgers",,,,,,,,,,,
18669248,Spike Slawson ,57,3,1963,2,,Female,Grilling,Normal,Dinner,5,8,2,Astringent,Boredom,Yes,"Veg Burger, Pork Ribs, Pizza, Chicken Sandwich, Steak, Burgers, Mushroom Soup",,,"Veg Burger, Pork Ribs, Pizza, Chicken Sandwich, Steak, Burgers, Mushroom Soup","Veg Burger, Pork Ribs, Pizza, Chicken Sandwich, Steak, Burgers, Mushroom Soup",,,,,,,,,,,
18669382,Spike Spiegel  ,46,6,1974,3,,Female,Broiling,Underweight,Lunch,25,30,2,Salty,Lonely,Yes,"Burgers, Pasta, Chocolate Mousse, Potato Wedges, Cup Cake, Cheesy Fries, Peri Peri Chicken",,,"Burgers, Pasta, Chocolate Mousse, Potato Wedges, Cup Cake, Cheesy Fries, Peri Peri Chicken","Burgers, Pasta, Chocolate Mousse, Potato Wedges, Cup Cake, Cheesy Fries, Peri Peri Chicken",,,,,,,,,,,
18664866,Spirited Away,24,24,1996,4,,Female,Poaching,Overweight,Suffer,40,50,3,Sweet,Boredom,No, the quantity wasn't too much,,, the quantity wasn't too much, the quantity wasn't too much,,,,,,,,,,,
18663789,Spiro Agnew,75,2,1945,1,,Male,Broiling,Underweight,Breakfast,50,60,3,Astringent,Boredom,No,,,,,,,,,,,,,,,,
18667402,SpongeBob Squarepants,71,28,1949,10,,Male,Baking,Overweight,Lunch,50,55,1,Sour,Angry,No,"Chicken Lollipop, Dragon Rolls, Pasta Alfredo, Chicken Pakora, Burgers, Cappuccino, Chicken Wings",,,"Chicken Lollipop, Dragon Rolls, Pasta Alfredo, Chicken Pakora, Burgers, Cappuccino, Chicken Wings","Chicken Lollipop, Dragon Rolls, Pasta Alfredo, Chicken Pakora, Burgers, Cappuccino, Chicken Wings",,,,,,,,,,,
18665408,Sprouse Twins,56,2,1964,9,,Female,Simmering,Normal,Dinner,30,34,1,Salty,Romantic,No,"Burgers, Egg Salad, Pasta, Pancakes, Lasagne, Pizza, Lime Soda",,,"Burgers, Egg Salad, Pasta, Pancakes, Lasagne, Pizza, Lime Soda","Burgers, Egg Salad, Pasta, Pancakes, Lasagne, Pizza, Lime Soda",,,,,,,,,,,
18666992,Squiddly Diddly,49,7,1971,1,,Female,Grilling,Normal,Dinner,20,26,3,Bitter,Lonely,No,"Hot Chocolate, Sandwich, Sushi, Red Velvet, Pumpkin Ravioli, Cajun Fries, Gooey Chocolate Cake",,,"Hot Chocolate, Sandwich, Sushi, Red Velvet, Pumpkin Ravioli, Cajun Fries, Gooey Chocolate Cake","Hot Chocolate, Sandwich, Sushi, Red Velvet, Pumpkin Ravioli, Cajun Fries, Gooey Chocolate Cake",,,,,,,,,,,
18670769,Sri Aurobindo,24,16,1996,12,,Female,Poaching,Overweight,Suffer,10,18,4,Bitter,Lonely,No,"Chicken Alfredo Pizza, Coffee Mousse, Chicken Calzone, Banana Smoothie, Butter Chicken Pizza, Chocolate Pizza, Chicken Tikka Pizza",,,"Chicken Alfredo Pizza, Coffee Mousse, Chicken Calzone, Banana Smoothie, Butter Chicken Pizza, Chocolate Pizza, Chicken Tikka Pizza","Chicken Alfredo Pizza, Coffee Mousse, Chicken Calzone, Banana Smoothie, Butter Chicken Pizza, Chocolate Pizza, Chicken Tikka Pizza",,,,,,,,,,,
18665099,Srul Irving Glick,20,23,2000,5,,Female,Poaching,Underweight,Lunch,45,51,1,Sweet,Angry,No,,,,,,,,,,,,,,,,
18667791,St. Teresa of Avila,44,9,1976,10,,Female,Grilling,Underweight,Dinner,40,45,1,Sour,Calm,Yes,"Tea, Chai, Margherita Pizza, Sandwiches, Corn Sandwich, Paneer Parantha, Brownie",,,"Tea, Chai, Margherita Pizza, Sandwiches, Corn Sandwich, Paneer Parantha, Brownie","Tea, Chai, Margherita Pizza, Sandwiches, Corn Sandwich, Paneer Parantha, Brownie",,,,,,,,,,,
18670003,Stacey Keibler,58,22,1962,2,,Male,Broiling,Normal,Tiffin,20,24,4,Sour,Romantic,No,,,,,,,,,,,,,,,,
18662778,Stacy Ferguson,40,9,1980,3,,Male,Roasting,Overweight,Tiffin,30,38,3,Sour,party,No,"Coffee Shake, Pasta, Buffalo Wings, Sandwich, Chicken Wings, Burgers, Fries",,,"Coffee Shake, Pasta, Buffalo Wings, Sandwich, Chicken Wings, Burgers, Fries","Coffee Shake, Pasta, Buffalo Wings, Sandwich, Chicken Wings, Burgers, Fries",,,,,,,,,,,
18668055,Stacy Jones  ,74,8,1946,10,,Female,Baking,Underweight,Dinner,45,54,4,Pungent,Sadness,No,"Watermelon Juice, Burgers, Pasta, Faluda, Fruit Salad, Coffee, Sandwich",,,"Watermelon Juice, Burgers, Pasta, Faluda, Fruit Salad, Coffee, Sandwich","Watermelon Juice, Burgers, Pasta, Faluda, Fruit Salad, Coffee, Sandwich",,,,,,,,,,,
18661931,Stalebread Lacombe,50,30,1970,1,,Male,Broiling,Underweight,Dinner,55,63,4,Bitter,Stress,Yes,,,,,,,,,,,,,,,,
18667174,Stan Brakhage,36,11,1984,2,,Female,Frying,Underweight,Breakfast,55,58,2,Sour,Sadness,Yes,,,,,,,,,,,,,,,,
18665463,Stan Freberg,34,8,1986,5,,Female,Simmering,Overweight,Suffer,20,28,1,Bitter,Boredom,No,"Cheesy Pizza, Cheese Pasta, Brownie Milkshake, Peri Peri Chicken, Nachos, Omelette, Peanut Butter Milkshake",,,"Cheesy Pizza, Cheese Pasta, Brownie Milkshake, Peri Peri Chicken, Nachos, Omelette, Peanut Butter Milkshake","Cheesy Pizza, Cheese Pasta, Brownie Milkshake, Peri Peri Chicken, Nachos, Omelette, Peanut Butter Milkshake",,,,,,,,,,,
18666616,Stan Getz,72,22,1948,6,,Male,Baking,Normal,Tiffin,10,16,3,Astringent,Boredom,No,Waffles,,,Waffles,Waffles,,,,,,,,,,,
18667394,Stan Lee,19,7,2001,8,,Female,Grilling,Overweight,Breakfast,40,42,1,Pungent,Ominous,No,Friendly Staff,,,Friendly Staff,Friendly Staff,,,,,,,,,,,
18662959,Stan Lynch of Tom Petty and the Heartbreakers,73,3,1947,10,,Male,Steaming,Underweight,Suffer,15,23,1,Sweet,Calm,Yes,"Salad, Chicken Curry, Peri Peri Chicken, Thai Red Curry, Momos, Chicken Satay, Pasta",,,"Salad, Chicken Curry, Peri Peri Chicken, Thai Red Curry, Momos, Chicken Satay, Pasta","Salad, Chicken Curry, Peri Peri Chicken, Thai Red Curry, Momos, Chicken Satay, Pasta",,,,,,,,,,,
18666205,Stan Marsh,12,16,2008,12,,Female,Broiling,Underweight,Tiffin,5,11,4,Pungent,Happy,Yes, health food if you are feeling bloated or fat,,, health food if you are feeling bloated or fat, health food if you are feeling bloated or fat,,,,,,,,,,,
18663060,Stan Thompson,19,1,2001,10,,Male,Frying,Overweight,Tiffin,50,52,4,Astringent,Angry,No,"Burgers, Coffee, Waffles, Mocktails, Pasta, Brownie Chocolate, Chicken Salami",,,"Burgers, Coffee, Waffles, Mocktails, Pasta, Brownie Chocolate, Chicken Salami","Burgers, Coffee, Waffles, Mocktails, Pasta, Brownie Chocolate, Chicken Salami",,,,,,,,,,,
18662178,Stanford Olsen ,46,6,1974,6,,Female,Grilling,Underweight,Dinner,60,62,2,Astringent,Boredom,Yes,"Brownie, Coffee, Hot Chocolate, Garlic Pops, Chocolate Waffles, Chocolate Avalanche",,,"Brownie, Coffee, Hot Chocolate, Garlic Pops, Chocolate Waffles, Chocolate Avalanche","Brownie, Coffee, Hot Chocolate, Garlic Pops, Chocolate Waffles, Chocolate Avalanche",,,,,,,,,,,
18662388,Stanford Ovshinsky,39,21,1981,10,,Female,Poaching,Normal,Tiffin,35,37,1,Sweet,Happy,No,"Filter Coffee, Brownie Chocolate, Hot Chocolate, Hot Coffee, Chips, Cafe Mocha, Walnut Brownie",,,"Filter Coffee, Brownie Chocolate, Hot Chocolate, Hot Coffee, Chips, Cafe Mocha, Walnut Brownie","Filter Coffee, Brownie Chocolate, Hot Chocolate, Hot Coffee, Chips, Cafe Mocha, Walnut Brownie",,,,,,,,,,,
18669287,Stanislaw Jerzy Lec,32,16,1988,5,,Male,Broiling,Overweight,Tiffin,50,60,3,Salty,Calm,Yes,"Pancakes, Pasta, Burgers, Exotic Veg Pizza, Mushroom Steak, Sushi, Peri Fries",,,"Pancakes, Pasta, Burgers, Exotic Veg Pizza, Mushroom Steak, Sushi, Peri Fries","Pancakes, Pasta, Burgers, Exotic Veg Pizza, Mushroom Steak, Sushi, Peri Fries",,,,,,,,,,,
18661293,Stanislaw Ulam,53,3,1967,10,,Male,Baking,Normal,Breakfast,45,54,4,Salty,Stress,No,,,,,,,,,,,,,,,,
18669896,Stanley Bing,22,18,1998,6,,Male,Simmering,Overweight,Tiffin,35,41,1,Pungent,party,No,"Coffee, French Fries, Lemon Tea, Veg Sandwich",,,"Coffee, French Fries, Lemon Tea, Veg Sandwich","Coffee, French Fries, Lemon Tea, Veg Sandwich",,,,,,,,,,,
18661875,Stanley Cavell,45,6,1975,3,,Female,Baking,Underweight,Lunch,60,67,3,Sour,Calm,Yes,"Coffee, Cappuccino, Sandwiches, Chicken Sandwich",,,"Coffee, Cappuccino, Sandwiches, Chicken Sandwich","Coffee, Cappuccino, Sandwiches, Chicken Sandwich",,,,,,,,,,,
18662309,Stanley Clarke ,77,14,1943,4,,Female,Frying,Overweight,Dinner,25,33,1,Pungent,Calm,No,,,,,,,,,,,,,,,,
18666792,Stanley Cohen,69,24,1951,2,,Male,Roasting,Normal,Lunch,50,57,4,Salty,party,No,"Sandwiches, Salads, Panipuri, Gol Gappe, Pizza Sandwich, Cheesy Pizza, Pancakes",,,"Sandwiches, Salads, Panipuri, Gol Gappe, Pizza Sandwich, Cheesy Pizza, Pancakes","Sandwiches, Salads, Panipuri, Gol Gappe, Pizza Sandwich, Cheesy Pizza, Pancakes",,,,,,,,,,,
18666625,Stanley Donen,33,25,1987,7,,Male,Frying,Underweight,Suffer,55,62,2,Salty,Happy,No,,,,,,,,,,,,,,,,
18665901,Stanley Druckenmiller,43,18,1977,6,,Female,Steaming,Underweight,Breakfast,30,32,2,Astringent,Boredom,Yes,,,,,,,,,,,,,,,,
18666832,Stanley Fish,40,20,1980,8,,Female,Frying,Underweight,Lunch,15,18,2,Bitter,Lonely,Yes,"Paneer Pizza, Oreo Shake",,,"Paneer Pizza, Oreo Shake","Paneer Pizza, Oreo Shake",,,,,,,,,,,
18662352,Stanley H. Hyman,52,25,1968,12,,Male,Frying,Underweight,Dinner,25,30,3,Salty,Lonely,No,"Masala Chai, Garlic Bread, Oreo Shake",,,"Masala Chai, Garlic Bread, Oreo Shake","Masala Chai, Garlic Bread, Oreo Shake",,,,,,,,,,,
18664220,Stanley Jordan ,62,1,1958,1,,Female,Simmering,Overweight,Tiffin,30,40,4,Bitter,Calm,Yes,"Maggi, Pasta, Burgers, Grilled Sandwich, Latte, French Fries",,,"Maggi, Pasta, Burgers, Grilled Sandwich, Latte, French Fries","Maggi, Pasta, Burgers, Grilled Sandwich, Latte, French Fries",,,,,,,,,,,
18661886,Stanley Kramer,55,19,1965,9,,Female,Grilling,Normal,Dinner,25,30,4,Astringent,Sadness,Yes, staffs r friendly and d food is good as well..\nWorth money ..\nCorny cheese is Al time fav,,, staffs r friendly and d food is good as well..\nWorth money ..\nCorny cheese is Al time fav, staffs r friendly and d food is good as well..\nWorth money ..\nCorny cheese is Al time fav,,,,,,,,,,,
18662544,Stanley Kubrick,54,2,1966,12,,Female,Simmering,Underweight,Dinner,25,28,2,Sweet,Sadness,No,,,,,,,,,,,,,,,,
18665676,Stanley Kunitz,15,25,2005,7,,Male,Baking,Underweight,Breakfast,45,51,4,Bitter,Angry,Yes,,,,,,,,,,,,,,,,
18662001,Stanley Levison,44,25,1976,8,,Female,Simmering,Normal,Dinner,20,23,1,Astringent,party,Yes,"Poha, Coffee, Pav Bhaji, Masala Chai, Sattu Paratha, Sandwich",,,"Poha, Coffee, Pav Bhaji, Masala Chai, Sattu Paratha, Sandwich","Poha, Coffee, Pav Bhaji, Masala Chai, Sattu Paratha, Sandwich",,,,,,,,,,,
18661197,Stanley Marcus,61,19,1959,12,,Male,Steaming,Underweight,Breakfast,10,20,2,Astringent,Happy,Yes,,,,,,,,,,,,,,,,
18670941,Stanley Milgram,51,25,1969,11,,Male,Roasting,Overweight,Lunch,40,49,1,Salty,Lonely,No,,,,,,,,,,,,,,,,
18668080,Stanley Miller,51,5,1969,10,,Female,Poaching,Underweight,Dinner,55,59,2,Bitter,Angry,No,,,,,,,,,,,,,,,,
18669378,Stanley Mosk,55,15,1965,8,,Female,Poaching,Underweight,Dinner,10,13,2,Astringent,Angry,No,,,,,,,,,,,,,,,,
18667672,Stanley Prusiner,23,23,1997,9,,Male,Grilling,Normal,Tiffin,55,64,1,Sour,Sadness,Yes,,,,,,,,,,,,,,,,
18661416,Stanley Schachter ,78,2,1942,2,,Female,Grilling,Normal,Lunch,10,13,4,Pungent,Romantic,Yes,,,,,,,,,,,,,,,,
18669779,Stanton Moore,62,15,1958,2,,Male,Poaching,Underweight,Tiffin,30,32,1,Pungent,Ominous,Yes,,,,,,,,,,,,,,,,
18667807,Starfire,19,1,2001,4,,Male,Frying,Underweight,Breakfast,5,14,3,Pungent,Stress,No,"Pizza, Lemonade, Chilli Cheese Fries, Thick Shakes",,,"Pizza, Lemonade, Chilli Cheese Fries, Thick Shakes","Pizza, Lemonade, Chilli Cheese Fries, Thick Shakes",,,,,,,,,,,
18666309,Starkiller,12,5,2008,4,,Female,Steaming,Underweight,Lunch,15,20,1,Astringent,Ominous,No,"Barbecue Chicken Burger, Coffee, Ice Tea, Peri Peri Chicken, Pasta, Maggi, Nachos",,,"Barbecue Chicken Burger, Coffee, Ice Tea, Peri Peri Chicken, Pasta, Maggi, Nachos","Barbecue Chicken Burger, Coffee, Ice Tea, Peri Peri Chicken, Pasta, Maggi, Nachos",,,,,,,,,,,
18669984,Steely Dan,35,24,1985,12,,Female,Broiling,Overweight,Tiffin,55,63,4,Astringent,Romantic,Yes,,,,,,,,,,,,,,,,
18666055,Stefan Grossman,12,25,2008,5,,Male,Roasting,Underweight,Lunch,15,19,3,Salty,Angry,No,"Healthy Breakfast, Salads, Date Pudding, Chicken Curry, Hakka Noodles, Fruit Bowl, Dal Makhani",,,"Healthy Breakfast, Salads, Date Pudding, Chicken Curry, Hakka Noodles, Fruit Bowl, Dal Makhani","Healthy Breakfast, Salads, Date Pudding, Chicken Curry, Hakka Noodles, Fruit Bowl, Dal Makhani",,,,,,,,,,,
